ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4+StopWordRemoval,FNS32531,SYSTEM1.TXT,0.50918,0.02237,0.04286,3

ROUGE-L+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.58619,0.09516,0.16375,4

ROUGE-1+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.74231,0.03531,0.06742,4

ROUGE-2+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.33171,0.01101,0.02131,4

ROUGE-SU4+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.49609,0.01397,0.02717,4

ROUGE-L+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.53442,0.24532,0.33628,3

ROUGE-1+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.66269,0.17255,0.27381,3

ROUGE-2+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.31900,0.06655,0.11012,3

ROUGE-SU4+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.42707,0.07767,0.13144,3

ROUGE-L+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.59239,0.11610,0.19416,3

ROUGE-1+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.72148,0.06043,0.11152,3

ROUGE-2+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.34492,0.02334,0.04372,3

ROUGE-SU4+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.47369,0.02680,0.05073,3

ROUGE-L+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.53782,0.21375,0.30591,3

ROUGE-1+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.70784,0.14208,0.23665,3

ROUGE-2+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.31241,0.04879,0.08440,3

ROUGE-SU4+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.45082,0.06008,0.10603,3

ROUGE-L+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.50534,0.18694,0.27292,3

ROUGE-1+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.66687,0.10638,0.18349,3

ROUGE-2+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.24176,0.03173,0.05610,3

ROUGE-SU4+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.39059,0.04012,0.07277,3

ROUGE-L+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.49141,0.24336,0.32552,3

ROUGE-1+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.63581,0.24416,0.35283,3

ROUGE-2+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.23714,0.08306,0.12302,3

ROUGE-SU4+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.37722,0.10793,0.16784,3

ROUGE-L+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.50231,0.14159,0.22091,4

ROUGE-1+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.70294,0.06803,0.12405,4

ROUGE-2+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.33074,0.02211,0.04145,4

ROUGE-SU4+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.44749,0.02789,0.05251,4

ROUGE-L+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.54971,0.11954,0.19637,3

ROUGE-1+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.73011,0.04810,0.09026,3

ROUGE-2+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.32323,0.01545,0.02948,3

ROUGE-SU4+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.45858,0.01963,0.03765,3

ROUGE-L+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.40856,0.20930,0.27680,3

ROUGE-1+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.58242,0.17086,0.26421,3

ROUGE-2+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.21658,0.05271,0.08479,3

ROUGE-SU4+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.32971,0.07089,0.11669,3

ROUGE-L+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.59738,0.11130,0.18763,4

ROUGE-1+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.72083,0.04602,0.08652,4

ROUGE-2+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.29567,0.01402,0.02676,4

ROUGE-SU4+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.43351,0.01814,0.03483,4

ROUGE-L+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.56153,0.21709,0.31313,4

ROUGE-1+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.68143,0.22429,0.33750,4

ROUGE-2+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.32622,0.08595,0.13606,4

ROUGE-SU4+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.44461,0.10758,0.17325,4

ROUGE-L+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.50773,0.26577,0.34890,4

ROUGE-1+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.65850,0.19438,0.30016,4

ROUGE-2+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.27940,0.06628,0.10715,4

ROUGE-SU4+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.40255,0.08159,0.13568,4

ROUGE-L+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.53288,0.12566,0.20336,4

ROUGE-1+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.70365,0.06681,0.12204,4

ROUGE-2+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.31484,0.02393,0.04448,4

ROUGE-SU4+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.43401,0.02895,0.05427,4

ROUGE-L+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.70109,0.14769,0.24398,3

ROUGE-1+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.81894,0.08832,0.15945,3

ROUGE-2+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.45210,0.03725,0.06884,3

ROUGE-SU4+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.56140,0.03924,0.07336,3

ROUGE-L+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.61032,0.09014,0.15708,4

ROUGE-1+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.75268,0.05629,0.10474,4

ROUGE-2+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.37430,0.02679,0.05000,4

ROUGE-SU4+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.48746,0.03084,0.05801,4

ROUGE-L+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.61886,0.21284,0.31675,5

ROUGE-1+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.73267,0.17561,0.28332,5

ROUGE-2+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.37738,0.06939,0.11722,5

ROUGE-SU4+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.49336,0.08144,0.13980,5

ROUGE-L+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.63641,0.20396,0.30892,3

ROUGE-1+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.73393,0.15949,0.26203,3

ROUGE-2+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.36617,0.06290,0.10736,3

ROUGE-SU4+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.51054,0.07215,0.12643,3

ROUGE-L+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.62210,0.17577,0.27410,3

ROUGE-1+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.77083,0.12052,0.20845,3

ROUGE-2+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.35496,0.04526,0.08029,3

ROUGE-SU4+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.50251,0.05253,0.09511,3

ROUGE-L+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.59794,0.17593,0.27186,4

ROUGE-1+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.76173,0.15903,0.26313,4

ROUGE-2+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.42935,0.06523,0.11325,4

ROUGE-SU4+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.51559,0.07948,0.13773,4

ROUGE-L+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.61270,0.20039,0.30200,3

ROUGE-1+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.75899,0.14413,0.24225,3

ROUGE-2+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.30550,0.05620,0.09494,3

ROUGE-SU4+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.47162,0.06688,0.11715,3

ROUGE-L+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.62298,0.11496,0.19411,5

ROUGE-1+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.73995,0.05471,0.10189,5

ROUGE-2+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.35289,0.01955,0.03704,5

ROUGE-SU4+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.49131,0.02231,0.04268,5

ROUGE-L+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.34022,0.19916,0.25124,3

ROUGE-1+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.52770,0.10970,0.18164,3

ROUGE-2+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.19435,0.02954,0.05129,3

ROUGE-SU4+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.31253,0.04450,0.07791,3

ROUGE-L+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.61000,0.17623,0.27346,4

ROUGE-1+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.74254,0.11175,0.19426,4

ROUGE-2+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.33853,0.03880,0.06961,4

ROUGE-SU4+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.46828,0.04790,0.08691,4

ROUGE-L+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.68348,0.11571,0.19792,4

ROUGE-1+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.79696,0.04143,0.07877,4

ROUGE-2+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.40315,0.01551,0.02987,4

ROUGE-SU4+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.54192,0.01751,0.03393,4

ROUGE-L+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.50578,0.19058,0.27684,4

ROUGE-1+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.66531,0.19990,0.30743,4

ROUGE-2+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.31385,0.07420,0.12003,4

ROUGE-SU4+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.42624,0.08697,0.14447,4

ROUGE-L+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.66811,0.08475,0.15041,3

ROUGE-1+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.77029,0.04088,0.07764,3

ROUGE-2+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.38505,0.01730,0.03312,3

ROUGE-SU4+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.49125,0.02019,0.03878,3

ROUGE-L+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.49784,0.16377,0.24646,4

ROUGE-1+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.64330,0.07986,0.14208,4

ROUGE-2+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.29427,0.02227,0.04141,4

ROUGE-SU4+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.42275,0.03032,0.05658,4

ROUGE-L+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.52229,0.13907,0.21965,3

ROUGE-1+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.66338,0.08788,0.15519,3

ROUGE-2+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.25950,0.02912,0.05236,3

ROUGE-SU4+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.39685,0.03473,0.06387,3

ROUGE-L+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.64930,0.10417,0.17953,3

ROUGE-1+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.78345,0.06339,0.11728,3

ROUGE-2+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.36944,0.02266,0.04271,3

ROUGE-SU4+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.52830,0.02624,0.05000,3

ROUGE-L+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.61056,0.14390,0.23291,3

ROUGE-1+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.71011,0.09693,0.17058,3

ROUGE-2+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.38582,0.03714,0.06776,3

ROUGE-SU4+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.45618,0.04632,0.08409,3

ROUGE-L+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.53592,0.16212,0.24893,3

ROUGE-1+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.70706,0.08561,0.15274,3

ROUGE-2+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.28157,0.02474,0.04548,3

ROUGE-SU4+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.46561,0.03207,0.06000,3

ROUGE-L+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.57847,0.15058,0.23896,3

ROUGE-1+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.72527,0.08419,0.15086,3

ROUGE-2+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.29475,0.02689,0.04928,3

ROUGE-SU4+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.43367,0.03383,0.06276,3

ROUGE-L+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.56861,0.13080,0.21268,3

ROUGE-1+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.72462,0.05689,0.10549,3

ROUGE-2+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.26895,0.01941,0.03620,3

ROUGE-SU4+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.38737,0.02544,0.04775,3

ROUGE-L+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.62567,0.16099,0.25609,3

ROUGE-1+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.76602,0.09987,0.17671,3

ROUGE-2+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.33120,0.03252,0.05922,3

ROUGE-SU4+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.48335,0.04048,0.07470,3

ROUGE-L+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.69628,0.12360,0.20993,6

ROUGE-1+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.81975,0.04095,0.07800,6

ROUGE-2+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.44448,0.01783,0.03428,6

ROUGE-SU4+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.54827,0.01971,0.03805,6

ROUGE-L+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.57549,0.17214,0.26501,3

ROUGE-1+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.72141,0.11744,0.20200,3

ROUGE-2+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.32479,0.03880,0.06931,3

ROUGE-SU4+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.44628,0.04827,0.08712,3

ROUGE-L+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.49677,0.17032,0.25367,3

ROUGE-1+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.66322,0.08998,0.15847,3

ROUGE-2+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.22419,0.02839,0.05039,3

ROUGE-SU4+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.36646,0.03848,0.06965,3

ROUGE-L+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.59318,0.18935,0.28706,3

ROUGE-1+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.69196,0.17999,0.28567,3

ROUGE-2+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.31846,0.06552,0.10868,3

ROUGE-SU4+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.42305,0.08096,0.13591,3

ROUGE-L+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.62730,0.14871,0.24043,4

ROUGE-1+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.77679,0.12310,0.21252,4

ROUGE-2+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.37186,0.04256,0.07637,4

ROUGE-SU4+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.50754,0.05132,0.09321,4

ROUGE-L+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.57796,0.24459,0.34371,3

ROUGE-1+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.68205,0.32312,0.43850,3

ROUGE-2+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.39388,0.16553,0.23310,3

ROUGE-SU4+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.45320,0.18868,0.26644,3

ROUGE-L+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.42919,0.23333,0.30231,3

ROUGE-1+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.69088,0.14544,0.24030,3

ROUGE-2+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.35131,0.05515,0.09533,3

ROUGE-SU4+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.46186,0.06667,0.11652,3

ROUGE-L+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.61453,0.11887,0.19921,4

ROUGE-1+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.72972,0.06891,0.12593,4

ROUGE-2+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.33841,0.02591,0.04813,4

ROUGE-SU4+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.47022,0.02979,0.05602,4

ROUGE-L+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.41902,0.22255,0.29070,4

ROUGE-1+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.58064,0.14793,0.23579,4

ROUGE-2+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.20099,0.03725,0.06285,4

ROUGE-SU4+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.32412,0.05440,0.09317,4

ROUGE-L+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.58581,0.12692,0.20863,3

ROUGE-1+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.78000,0.05429,0.10151,3

ROUGE-2+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.38965,0.02118,0.04017,3

ROUGE-SU4+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.49011,0.02440,0.04649,3

ROUGE-L+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.37616,0.13440,0.19804,4

ROUGE-1+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.56289,0.08290,0.14452,4

ROUGE-2+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.19013,0.02110,0.03799,4

ROUGE-SU4+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.31289,0.03087,0.05619,4

ROUGE-L+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.61666,0.15335,0.24562,3

ROUGE-1+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.76825,0.09592,0.17055,3

ROUGE-2+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.42869,0.03911,0.07168,3

ROUGE-SU4+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.52813,0.04356,0.08049,3

ROUGE-L+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.71484,0.10099,0.17698,3

ROUGE-1+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.84083,0.04403,0.08368,3

ROUGE-2+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.44561,0.01573,0.03039,3

ROUGE-SU4+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.59124,0.01934,0.03746,3

ROUGE-L+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.47166,0.19417,0.27509,3

ROUGE-1+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.63533,0.19464,0.29799,3

ROUGE-2+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.26012,0.06999,0.11030,3

ROUGE-SU4+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.36004,0.08765,0.14098,3

ROUGE-L+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.50968,0.16130,0.24505,3

ROUGE-1+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.66780,0.17448,0.27667,3

ROUGE-2+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.29669,0.06324,0.10425,3

ROUGE-SU4+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.41614,0.08262,0.13786,3

ROUGE-L+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.56819,0.15139,0.23907,3

ROUGE-1+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.60335,0.07617,0.13526,3

ROUGE-2+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.37396,0.02493,0.04675,3

ROUGE-SU4+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.46602,0.02872,0.05411,3

ROUGE-L+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.53638,0.13066,0.21013,4

ROUGE-1+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.69696,0.07845,0.14102,4

ROUGE-2+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.26924,0.02468,0.04521,4

ROUGE-SU4+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.41805,0.03339,0.06184,4

ROUGE-L+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.44236,0.18514,0.26104,3

ROUGE-1+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.64250,0.13768,0.22677,3

ROUGE-2+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.27946,0.04611,0.07916,3

ROUGE-SU4+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.41873,0.05400,0.09566,3

ROUGE-L+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.51740,0.12799,0.20522,4

ROUGE-1+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.69758,0.07004,0.12730,4

ROUGE-2+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.28627,0.02220,0.04121,4

ROUGE-SU4+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.43626,0.02758,0.05189,4

ROUGE-L+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.39589,0.26913,0.32043,3

ROUGE-1+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.56955,0.15727,0.24648,3

ROUGE-2+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.22490,0.05627,0.09002,3

ROUGE-SU4+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.31172,0.07314,0.11849,3

ROUGE-L+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.48607,0.17076,0.25273,4

ROUGE-1+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.66085,0.10075,0.17484,4

ROUGE-2+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.23354,0.03019,0.05346,4

ROUGE-SU4+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.37548,0.04149,0.07472,4

ROUGE-L+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.69494,0.09075,0.16053,3

ROUGE-1+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.82405,0.03667,0.07022,3

ROUGE-2+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.51141,0.01691,0.03274,3

ROUGE-SU4+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.62938,0.01773,0.03449,3

ROUGE-L+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.71967,0.12436,0.21207,3

ROUGE-1+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.84193,0.05995,0.11194,3

ROUGE-2+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.48532,0.02861,0.05404,3

ROUGE-SU4+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.59779,0.03093,0.05882,3

ROUGE-L+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.30923,0.20973,0.24994,4

ROUGE-1+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.44218,0.16555,0.24091,4

ROUGE-2+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.15793,0.04762,0.07317,4

ROUGE-SU4+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.26791,0.06753,0.10787,4

ROUGE-L+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.61733,0.13933,0.22734,3

ROUGE-1+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.75236,0.07132,0.13029,3

ROUGE-2+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.32291,0.02595,0.04805,3

ROUGE-SU4+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.47068,0.03027,0.05689,3

ROUGE-L+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.55006,0.17086,0.26074,4

ROUGE-1+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.70413,0.12478,0.21200,4

ROUGE-2+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.28669,0.04213,0.07346,4

ROUGE-SU4+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.43208,0.05434,0.09654,4

ROUGE-L+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.43942,0.18243,0.25782,3

ROUGE-1+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.63458,0.12394,0.20738,3

ROUGE-2+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.23495,0.04039,0.06893,3

ROUGE-SU4+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.35315,0.05790,0.09949,3

ROUGE-L+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.38470,0.16735,0.23324,3

ROUGE-1+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.59434,0.13756,0.22341,3

ROUGE-2+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.21899,0.04221,0.07078,3

ROUGE-SU4+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.34071,0.05975,0.10168,3

ROUGE-L+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.60238,0.13113,0.21538,3

ROUGE-1+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.75177,0.06745,0.12379,3

ROUGE-2+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.37121,0.02538,0.04751,3

ROUGE-SU4+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.48588,0.02873,0.05424,3

ROUGE-L+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.65665,0.23726,0.34857,3

ROUGE-1+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.75657,0.20066,0.31720,3

ROUGE-2+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.36728,0.07640,0.12649,3

ROUGE-SU4+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.49364,0.09558,0.16015,3

ROUGE-L+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.60431,0.14093,0.22856,3

ROUGE-1+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.74657,0.08164,0.14718,3

ROUGE-2+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.33164,0.02758,0.05093,3

