ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.71238,0.13418,0.22582,3

ROUGE-2+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.33347,0.05256,0.09080,3

ROUGE-SU4+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.42476,0.07007,0.12029,3

ROUGE-L+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.65486,0.10888,0.18671,3

ROUGE-1+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.82620,0.05676,0.10623,3

ROUGE-2+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.41780,0.02772,0.05200,3

ROUGE-SU4+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.50093,0.03269,0.06138,3

ROUGE-L+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.47546,0.18344,0.26474,3

ROUGE-1+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.68402,0.10026,0.17488,3

ROUGE-2+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.30204,0.04227,0.07417,3

ROUGE-SU4+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.38073,0.05316,0.09329,3

ROUGE-L+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.62257,0.11866,0.19933,3

ROUGE-1+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.81661,0.05147,0.09684,3

ROUGE-2+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.39043,0.02357,0.04446,3

ROUGE-SU4+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.47518,0.02853,0.05384,3

ROUGE-L+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.42111,0.15546,0.22708,3

ROUGE-1+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.61965,0.11878,0.19935,3

ROUGE-2+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.19838,0.03472,0.05909,3

ROUGE-SU4+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.31229,0.05379,0.09177,3

ROUGE-L+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.50957,0.16428,0.24846,3

ROUGE-1+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.70872,0.09866,0.17321,3

ROUGE-2+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.25841,0.03507,0.06176,3

ROUGE-SU4+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.37284,0.04885,0.08639,3

ROUGE-L+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.62455,0.16708,0.26363,4

ROUGE-1+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.80955,0.10501,0.18591,4

ROUGE-2+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.39874,0.04606,0.08257,4

ROUGE-SU4+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.49819,0.05782,0.10362,4

ROUGE-L+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.51491,0.22097,0.30924,3

ROUGE-1+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.73396,0.23835,0.35985,3

ROUGE-2+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.36139,0.10748,0.16569,3

ROUGE-SU4+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.44572,0.13418,0.20627,3

ROUGE-L+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.50399,0.20318,0.28961,4

ROUGE-1+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.74731,0.15720,0.25976,4

ROUGE-2+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.36912,0.06849,0.11554,4

ROUGE-SU4+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.46469,0.08922,0.14969,4

ROUGE-L+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.57168,0.13856,0.22306,3

ROUGE-1+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.80685,0.10020,0.17826,3

ROUGE-2+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.41977,0.04903,0.08780,3

ROUGE-SU4+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.51219,0.05954,0.10668,3

ROUGE-L+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.68889,0.10901,0.18824,4

ROUGE-1+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.88173,0.05776,0.10842,4

ROUGE-2+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.59721,0.02794,0.05338,4

ROUGE-SU4+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.67121,0.03464,0.06588,4

ROUGE-L+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.53491,0.12398,0.20131,4

ROUGE-1+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.69153,0.06776,0.12342,4

ROUGE-2+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.34021,0.02410,0.04500,4

ROUGE-SU4+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.40872,0.03481,0.06416,4

ROUGE-L+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.63554,0.08962,0.15708,3

ROUGE-1+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.84943,0.03797,0.07269,3

ROUGE-2+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.44271,0.01748,0.03364,3

ROUGE-SU4+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.54221,0.02174,0.04180,3

ROUGE-L+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.51136,0.16047,0.24429,4

ROUGE-1+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.70959,0.07157,0.13003,4

ROUGE-2+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.33194,0.03262,0.05941,4

ROUGE-SU4+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.41920,0.04004,0.07310,4

ROUGE-L+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.56498,0.10232,0.17327,4

ROUGE-1+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.79945,0.07121,0.13077,4

ROUGE-2+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.38805,0.03210,0.05930,4

ROUGE-SU4+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.48107,0.04011,0.07405,4

ROUGE-L+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.66503,0.10151,0.17613,6

ROUGE-1+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.81285,0.05153,0.09692,6

ROUGE-2+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.36797,0.02043,0.03871,6

ROUGE-SU4+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.47213,0.02675,0.05063,6

ROUGE-L+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.51911,0.10740,0.17797,3

ROUGE-1+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.75778,0.07108,0.12996,3

ROUGE-2+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.30894,0.02848,0.05216,3

ROUGE-SU4+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.41436,0.03777,0.06923,3

ROUGE-L+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.66310,0.07269,0.13101,4

ROUGE-1+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.83994,0.05275,0.09927,4

ROUGE-2+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.42320,0.02433,0.04601,4

ROUGE-SU4+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.50822,0.02958,0.05591,4

ROUGE-L+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.68914,0.06906,0.12554,4

ROUGE-1+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.84764,0.03697,0.07084,4

ROUGE-2+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.44690,0.01334,0.02590,4

ROUGE-SU4+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.53675,0.01844,0.03565,4

ROUGE-L+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.65709,0.15073,0.24520,4

ROUGE-1+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.80123,0.09551,0.17068,4

ROUGE-2+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.39314,0.04444,0.07985,4

ROUGE-SU4+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.49564,0.05569,0.10013,4

ROUGE-L+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.35222,0.21914,0.27018,3

ROUGE-1+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.48193,0.25477,0.33333,3

ROUGE-2+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.15854,0.08468,0.11040,3

ROUGE-SU4+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.23288,0.12262,0.16065,3

ROUGE-L+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.56573,0.12493,0.20466,3

ROUGE-1+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.75726,0.07302,0.13320,3

ROUGE-2+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.39960,0.02833,0.05290,3

ROUGE-SU4+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.49166,0.03742,0.06954,3

ROUGE-L+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.58616,0.15965,0.25095,4

ROUGE-1+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.76957,0.08777,0.15756,4

ROUGE-2+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.27687,0.03188,0.05718,4

ROUGE-SU4+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.40030,0.04377,0.07891,4

ROUGE-L+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.57213,0.20616,0.30310,3

ROUGE-1+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.78730,0.17615,0.28789,3

ROUGE-2+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.34550,0.07762,0.12676,3

ROUGE-SU4+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.46117,0.10053,0.16507,3

ROUGE-L+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.57577,0.12762,0.20893,3

ROUGE-1+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.72745,0.07394,0.13423,3

ROUGE-2+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.29259,0.02924,0.05317,3

ROUGE-SU4+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.39281,0.03873,0.07052,3

ROUGE-L+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.72841,0.10475,0.18316,3

ROUGE-1+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.85906,0.05246,0.09889,3

ROUGE-2+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.52429,0.02144,0.04119,3

ROUGE-SU4+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.58033,0.02757,0.05265,3

ROUGE-L+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.46979,0.14705,0.22399,3

ROUGE-1+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.65700,0.09846,0.17126,3

ROUGE-2+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.24579,0.03266,0.05766,3

ROUGE-SU4+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.34660,0.04755,0.08363,3

ROUGE-L+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.50464,0.10796,0.17787,3

ROUGE-1+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.72473,0.08474,0.15174,3

ROUGE-2+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.25605,0.02523,0.04594,3

ROUGE-SU4+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.38347,0.04045,0.07319,3

ROUGE-L+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.56455,0.13275,0.21495,3

ROUGE-1+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.73512,0.06083,0.11236,3

ROUGE-2+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.30419,0.02339,0.04344,3

ROUGE-SU4+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.39350,0.02995,0.05566,3

ROUGE-L+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.49579,0.25854,0.33986,5

ROUGE-1+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.69542,0.23728,0.35383,5

ROUGE-2+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.31012,0.10241,0.15398,5

ROUGE-SU4+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.40845,0.13242,0.20000,5

ROUGE-L+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.57600,0.11466,0.19124,4

ROUGE-1+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.72879,0.05822,0.10783,4

ROUGE-2+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.32451,0.02328,0.04344,4

ROUGE-SU4+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.42047,0.03050,0.05688,4

ROUGE-L+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.44258,0.12508,0.19504,3

ROUGE-1+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.67146,0.08640,0.15309,3

ROUGE-2+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.23313,0.02987,0.05295,3

ROUGE-SU4+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.35285,0.04279,0.07633,3

ROUGE-L+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.39673,0.12043,0.18477,4

ROUGE-1+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.62598,0.06876,0.12391,4

ROUGE-2+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.21511,0.02153,0.03914,4

ROUGE-SU4+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.31727,0.03264,0.05919,4

ROUGE-L+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.51725,0.14520,0.22675,4

ROUGE-1+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.72625,0.13678,0.23020,4

ROUGE-2+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.33592,0.05790,0.09877,4

ROUGE-SU4+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.43461,0.07562,0.12883,4

ROUGE-L+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.68485,0.10813,0.18678,4

ROUGE-1+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.82905,0.09034,0.16293,4

ROUGE-2+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.49190,0.04485,0.08221,4

ROUGE-SU4+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.55035,0.05261,0.09605,4

ROUGE-L+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.58598,0.12430,0.20510,4

ROUGE-1+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.76856,0.08307,0.14994,4

ROUGE-2+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.34712,0.03131,0.05744,4

ROUGE-SU4+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.45319,0.04314,0.07879,4

ROUGE-L+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.53723,0.18208,0.27198,3

ROUGE-1+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.73863,0.13613,0.22989,3

ROUGE-2+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.32208,0.05550,0.09469,3

ROUGE-SU4+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.41333,0.07165,0.12213,3

ROUGE-L+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.57135,0.22877,0.32672,3

ROUGE-1+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.81025,0.18153,0.29661,3

ROUGE-2+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.37868,0.08401,0.13751,3

ROUGE-SU4+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.48905,0.10642,0.17480,3

ROUGE-L+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.47143,0.12656,0.19955,3

ROUGE-1+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.70826,0.07008,0.12755,3

ROUGE-2+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.23216,0.02140,0.03918,3

ROUGE-SU4+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.35504,0.03265,0.05981,3

